"GameDay","GameID","Player","PlayerID","PlayerCode","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","Starter","PlayerType","PerfScore","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2011-12-26","26962","Brian Cardinal","589","brian-cardinal","23","Dallas","24","Denver","H","","Western","","L","","","1","5","2","1","2","0","1","0","0","0","0","2","0","0","0","3"
"2011-12-26","26962","Ian Mahinmi","2399","ian-mahinmi","23","Dallas","24","Denver","H","","Western","","L","","","1","4","3","1","2","0","0","1","2","1","0","0","0","0","0","0"
"2011-12-26","26962","Dominique Jones","1988","dominique-jones","23","Dallas","24","Denver","H","","Western","","L","","","0","4","0","0","1","0","1","0","0","1","0","0","0","0","0","0"
"2011-12-26","26962","Timofey Mozgov","2739","timofey-mozgov","24","Denver","23","Dallas","V","","Western","","W","","","1","13","1","0","1","0","0","1","2","3","0","0","0","0","0","1"
"2011-12-26","26962","Chris Andersen","70","chris-andersen","24","Denver","23","Dallas","V","","Western","","W","","","3","21","4","0","3","0","0","4","4","6","0","0","0","2","0","2"
"2011-12-26","26962","Kosta Koufos","2169","kosta-koufos","24","Denver","23","Dallas","V","","Western","","W","","","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","1"
"2011-12-26","26962","Ty Lawson","2250","ty-lawson","24","Denver","23","Dallas","V","","Western","","W","Y","","12","31","27","10","15","3","6","4","4","4","4","3","0","0","0","0"
"2011-12-26","26962","Arron Afflalo","25","arron-afflalo","24","Denver","23","Dallas","V","","Western","","W","Y","","4","27","11","4","8","1","2","2","2","1","2","2","0","0","0","2"
"2011-12-26","26962","Danilo Gallinari","1289","danilo-gallinari","24","Denver","23","Dallas","V","","Western","","W","Y","","8","26","15","4","10","1","5","6","6","7","3","1","1","1","1","2"
"2011-12-26","26962","Nene Hilario","1693","nene-hilario","24","Denver","23","Dallas","V","","Western","","W","Y","","5","23","8","4","8","0","0","0","0","7","2","0","1","0","3","2"
"2011-12-26","26962","Rudy Fernandez","1173","rudy-fernandez","24","Denver","23","Dallas","V","","Western","","W","Y","","4","29","8","2","8","1","7","3","6","4","2","3","0","1","2","2"
"2011-12-26","26962","Andre Miller","2638","andre-miller","24","Denver","23","Dallas","V","","Western","","W","","","11","27","18","6","8","2","2","4","4","5","5","3","1","2","3","1"
"2011-12-26","26962","Al Harrington","1581","al-harrington","24","Denver","23","Dallas","V","","Western","","W","","","7","21","18","7","13","2","5","2","2","5","0","1","0","2","2","3"
"2011-12-26","26962","Corey Brewer","428","corey-brewer","24","Denver","23","Dallas","V","","Western","","W","","","2","13","5","2","5","0","0","1","4","4","0","1","0","1","2","2"
"2011-12-26","26963","Luol Deng","931","luol-deng","8","Chicago","25","Golden State","V","","Western","","L","Y","","11","41","22","10","15","1","4","1","2","10","1","0","1","2","4","2"
"2011-12-26","26963","Derrick Rose","3325","derrick-rose","8","Chicago","25","Golden State","V","","Western","","L","Y","","5","39","13","4","17","1","8","4","4","5","8","0","0","1","3","3"
"2011-12-26","26963","Carlos Boozer","367","carlos-boozer","8","Chicago","25","Golden State","V","","Western","","L","Y","","2","25","6","3","7","0","0","0","0","3","1","1","0","1","2","2"
"2011-12-26","26963","Joakim Noah","2842","joakim-noah","8","Chicago","25","Golden State","V","","Western","","L","Y","","5","25","7","3","7","0","0","1","2","10","0","1","0","3","2","1"
"2011-12-26","26963","Richard Hamilton","1532","richard-hamilton","8","Chicago","25","Golden State","V","","Western","","L","Y","","4","24","10","5","12","0","1","0","0","3","4","0","0","2","3","3"
"2011-12-26","26963","Taj Gibson","1349","taj-gibson","8","Chicago","25","Golden State","V","","Western","","L","","","5","22","5","2","3","0","0","1","2","9","0","0","2","2","4","2"
"2011-12-26","26963","C.J. Watson","4074","cjwatson","8","Chicago","25","Golden State","V","","Western","","L","","","4","19","13","3","10","3","6","4","4","2","1","1","0","2","2","3"
"2011-12-26","26963","Kyle Korver","2164","kyle-korver","8","Chicago","25","Golden State","V","","Western","","L","","","3","16","11","3","6","3","5","2","2","1","0","0","0","0","0","2"
"2011-12-26","26963","Ronnie Brewer","432","ronnie-brewer","8","Chicago","25","Golden State","V","","Western","","L","","","2","15","4","1","4","0","0","2","6","4","1","0","0","0","0","0"
"2011-12-26","26963","Omer Asik","130","omer-asik","8","Chicago","25","Golden State","V","","Western","","L","","","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","3"
"2011-12-26","26963","Andris Biedrins","300","andris-biedrins","25","Golden State","8","Chicago","H","","Western","","W","","","2","13","0","0","4","0","0","0","0","4","0","3","1","3","0","2"
"2011-12-26","26963","Klay Thompson","3847","klay-thompson","25","Golden State","8","Chicago","H","","Western","","W","","","1","10","0","0","2","0","1","0","0","3","2","0","0","1","0","1"
"2011-12-26","26963","Dominic McGuire","2550","dominic-mcguire","25","Golden State","8","Chicago","H","","Western","","W","","","0","5","3","0","1","0","0","3","4","0","0","0","0","0","0","0"
"2011-12-26","26963","Ish Smith","3598","ish-smith","25","Golden State","8","Chicago","H","","Western","","W","","","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"2011-12-26","26963","Stephen Curry","826","stephen-curry","25","Golden State","8","Chicago","H","","Western","","W","Y","","14","37","21","7","12","1","3","6","7","7","10","6","0","1","4","4"
"2011-12-26","26963","Monta Ellis","1100","monta-ellis","25","Golden State","8","Chicago","H","","Western","","W","Y","","10","37","26","10","17","1","4","5","6","2","7","0","1","0","3","3"
"2011-12-26","26963","David Lee","2262","david-lee","25","Golden State","8","Chicago","H","","Western","","W","Y","","9","34","22","8","16","0","0","6","8","7","1","1","0","1","1","2"
"2011-12-26","26963","Dorell Wright","4320","dorell-wright","25","Golden State","8","Chicago","H","","Western","","W","Y","","5","33","13","6","10","1","4","0","0","3","1","1","0","0","0","3"
"2011-12-26","26963","Brandon Rush","3366","brandon-rush","25","Golden State","8","Chicago","H","","Western","","W","Y","","3","26","5","2","6","1","3","0","0","3","1","1","2","0","2","1"
"2011-12-26","26963","Kwame Brown","475","kwame-brown","25","Golden State","8","Chicago","H","","Western","","W","","","5","23","5","1","3","0","0","3","6","6","0","4","0","1","0","1"
"2011-12-26","26963","Ekpe Udoh","3939","ekpe-udoh","25","Golden State","8","Chicago","H","","Western","","W","","","1","13","4","2","4","0","0","0","0","1","0","0","1","0","0","1"
"2011-12-26","26964","Darren Collison","716","darren-collison","18","Indiana","22","Detroit","H","","Western","","W","Y","","3","36","8","3","11","2","3","0","0","0","5","2","1","0","2","2"
"2011-12-26","26964","Danny Granger","1410","danny-granger","18","Indiana","22","Detroit","H","","Western","","W","Y","","5","35","16","6","18","2","4","2","4","4","3","2","1","1","2","1"
"2011-12-26","26964","Roy Hibbert","1680","roy-hibbert","18","Indiana","22","Detroit","H","","Western","","W","Y","","11","32","16","6","11","0","0","4","5","14","2","0","3","4","1","4"
"2011-12-26","26964","David West","4114","david-west","18","Indiana","22","Detroit","H","","Western","","W","Y","","8","31","11","3","12","0","0","5","6","12","3","0","2","7","1","1"
"2011-12-26","26964","Paul George","1336","paul-george","18","Indiana","22","Detroit","H","","Western","","W","Y","","7","29","12","3","8","2","3","4","4","7","2","1","1","1","2","5"
"2011-12-26","26964","Tyler Hansbrough","1550","tyler-hansbrough","18","Indiana","22","Detroit","H","","Western","","W","","","9","31","15","6","14","0","0","3","4","13","0","1","0","5","0","3"
"2011-12-26","26964","George Hill","1697","george-hill","18","Indiana","22","Detroit","H","","Western","","W","","","2","24","4","2","7","0","4","0","0","1","4","2","0","0","1","3"
"2011-12-26","26964","Dahntay Jones","1985","dahntay-jones","18","Indiana","22","Detroit","H","","Western","","W","","","2","12","7","3","6","1","1","0","0","1","0","0","1","0","0","0"
"2011-12-26","26964","Lance Stephenson","3691","lance-stephenson","18","Indiana","22","Detroit","H","","Western","","W","","","2","6","2","0","0","0","0","2","2","1","1","1","0","0","1","1"
"2011-12-26","26964","Jason Maxiell","2473","jason-maxiell","22","Detroit","18","Indiana","V","","Western","","L","","","0","16","0","0","2","0","0","0","0","0","0","0","1","0","0","1"
"2011-12-26","26964","Austin Daye","907","austin-daye","22","Detroit","18","Indiana","V","","Western","","L","","","2","14","0","0","3","0","1","0","0","7","1","0","0","0","1","2"
"2011-12-26","26964","Jonas Jerebko","1899","jonas-jerebko","22","Detroit","18","Indiana","V","","Western","","L","Y","","8","37","17","7","11","0","2","3","4","5","1","1","1","2","0","3"
"2011-12-26","26964","Tayshaun Prince","3131","tayshaun-prince","22","Detroit","18","Indiana","V","","Western","","L","Y","","2","33","6","3","10","0","1","0","0","3","2","0","1","0","0","0"
"2011-12-26","26964","Ben Gordon","1389","ben-gordon","22","Detroit","18","Indiana","V","","Western","","L","Y","","4","33","14","4","14","1","4","5","6","4","2","0","1","1","5","1"
"2011-12-26","26964","Rodney Stuckey","3736","rodney-stuckey","22","Detroit","18","Indiana","V","","Western","","L","Y","","9","33","17","5","11","2","3","5","5","3","6","2","1","0","3","2"
"2011-12-26","26964","Greg Monroe","2690","greg-monroe","22","Detroit","18","Indiana","V","","Western","","L","Y","","5","21","8","3","7","0","0","2","2","7","1","1","0","3","0","5"
"2011-12-26","26964","Ben Wallace","4028","ben-wallace","22","Detroit","18","Indiana","V","","Western","","L","","","4","19","2","1","3","0","0","0","0","7","1","0","3","2","1","1"
"2011-12-26","26964","Brandon Knight","2146","brandon-knight","22","Detroit","18","Indiana","V","","Western","","L","","","2","16","9","3","9","3","6","0","0","1","0","1","0","0","0","0"
"2011-12-26","26964","Will Bynum","556","will-bynum","22","Detroit","18","Indiana","V","","Western","","L","","","3","12","6","1","5","1","2","3","4","3","3","0","0","1","2","4"
"2011-12-26","26965","Kevin Love","2350","kevin-love","2","Minnesota","35","Oklahoma City","H","","Western","","L","Y","","12","41","22","6","14","1","3","9","12","12","5","1","0","5","3","3"
"2011-12-26","26965","Michael Beasley","249","michael-beasley","2","Minnesota","35","Oklahoma City","H","","Western","","L","Y","","7","36","24","11","27","0","3","2","3","5","1","1","1","2","2","2"
"2011-12-26","26965","Wesley Johnson","1967","wesley-johnson","2","Minnesota","35","Oklahoma City","H","","Western","","L","Y","","2","24","5","2","4","1","3","0","0","1","3","0","0","0","3","2"
"2011-12-26","26965","Darko Milicic","2636","darko-milicic","2","Minnesota","35","Oklahoma City","H","","Western","","L","Y","","4","19","12","4","6","0","0","4","6","3","0","0","0","1","1","2"
"2011-12-26","26965","Luke Ridnour","3240","luke-ridnour","2","Minnesota","35","Oklahoma City","H","","Western","","L","Y","","3","17","2","1","3","0","2","0","0","3","4","1","0","0","0","2"
"2011-12-26","26965","Jose Barea","183","jjbarea","2","Minnesota","35","Oklahoma City","H","","Western","","L","","","5","27","14","6","11","1","3","1","1","2","2","0","0","0","0","3"
"2011-12-26","26965","Ricky Rubio","3352","ricky-rubio","2","Minnesota","35","Oklahoma City","H","","Western","","L","","","5","26","6","2","3","0","1","2","2","5","6","0","0","0","0","4"
"2011-12-26","26965","Derrick Williams","4193","derrick-williams","2","Minnesota","35","Oklahoma City","H","","Western","","L","","","5","23","13","6","14","0","4","1","2","6","1","1","0","2","2","3"
"2011-12-26","26965","Anthony Randolph","3166","anthony-randolph","2","Minnesota","35","Oklahoma City","H","","Western","","L","","","0","3","2","1","2","0","0","0","0","1","0","0","0","0","1","1"
"2011-12-26","26965","Anthony Tolliver","3874","anthony-tolliver","2","Minnesota","35","Oklahoma City","H","","Western","","L","","","0","19","0","0","3","0","3","0","0","2","0","0","1","0","0","2"
"2011-12-26","26965","Thabo Sefolosha","3466","thabo-sefolosha","35","Oklahoma City","2","Minnesota","V","","Western","","W","","","3","24","4","0","2","0","1","4","4","5","0","0","1","0","0","4"
"2011-12-26","26965","Eric Maynor","2484","eric-maynor","35","Oklahoma City","2","Minnesota","V","","Western","","W","","","0","12","0","0","2","0","0","0","0","1","2","0","0","0","1","2"
"2011-12-26","26965","Kevin Durant","1036","kevin-durant","35","Oklahoma City","2","Minnesota","V","","Western","","W","Y","","12","38","33","12","23","2","5","7","7","5","3","1","0","1","2","2"
"2011-12-26","26965","Russell Westbrook","4122","russell-westbrook","35","Oklahoma City","2","Minnesota","V","","Western","","W","Y","","12","35","28","10","21","0","2","8","8","6","6","3","0","2","7","4"
"2011-12-26","26965","Kendrick Perkins","3030","kendrick-perkins","35","Oklahoma City","2","Minnesota","V","","Western","","W","Y","","5","26","4","1","4","0","0","2","2","8","1","2","1","2","1","4"
"2011-12-26","26965","Serge Ibaka","1811","serge-ibaka","35","Oklahoma City","2","Minnesota","V","","Western","","W","Y","","4","20","6","3","7","0","0","0","0","6","1","0","1","1","1","2"
"2011-12-26","26965","James Harden","1561","james-harden","35","Oklahoma City","2","Minnesota","V","","Western","","W","Y","","8","29","16","5","9","1","3","5","6","6","3","0","0","2","3","1"
"2011-12-26","26965","Nick Collison","717","nick-collison","35","Oklahoma City","2","Minnesota","V","","Western","","W","","","3","22","5","1","2","0","0","3","4","2","2","0","1","0","1","2"
"2011-12-26","26965","Nazr Mohammed","2681","nazr-mohammed","35","Oklahoma City","2","Minnesota","V","","Western","","W","","","1","15","2","1","2","0","0","0","0","2","0","0","1","0","1","4"
"2011-12-26","26965","Daequan Cook","741","daequan-cook","35","Oklahoma City","2","Minnesota","V","","Western","","W","","","1","14","6","2","6","2","5","0","0","1","0","0","0","0","0","1"
"2011-12-26","26966","Luis Scola","3446","luis-scola","1","Houston","13","Orlando","V","","Western","","L","Y","","7","38","19","8","18","0","0","3","4","7","3","0","0","3","1","3"
"2011-12-26","26966","Kyle Lowry","2355","kyle-lowry","1","Houston","13","Orlando","V","","Western","","L","Y","","12","36","20","5","12","1","6","9","10","7","12","1","1","1","3","5"
"2011-12-26","26966","Kevin Martin","2455","kevin-martin","1","Houston","13","Orlando","V","","Western","","L","Y","","0","32","4","1","10","0","6","2","2","0","1","1","0","0","0","1"
"2011-12-26","26966","Chase Budinger","512","chase-budinger","1","Houston","13","Orlando","V","","Western","","L","Y","","1","20","3","1","5","0","3","1","1","3","2","0","0","0","0","0"
"2011-12-26","26966","Jordan Hill","1699","jordan-hill","1","Houston","13","Orlando","V","","Western","","L","Y","","5","19","6","3","3","0","0","0","0","6","1","0","1","4","1","2"
"2011-12-26","26966","Terrence Williams","4243","terrence-williams","1","Houston","13","Orlando","V","","Western","","L","","","5","26","13","5","12","2","5","1","2","6","2","0","0","0","0","0"
"2011-12-26","26966","Courtney Lee","2260","courtney-lee","1","Houston","13","Orlando","V","","Western","","L","","","5","23","15","6","10","2","3","1","1","3","1","0","0","0","0","0"
"2011-12-26","26966","Samuel Dalembert","832","samuel-dalembert","1","Houston","13","Orlando","V","","Western","","L","","","7","19","10","5","6","0","0","0","0","5","0","2","3","0","0","0"
"2011-12-26","26966","Goran Dragic","1002","goran-dragic","1","Houston","13","Orlando","V","","Western","","L","","","3","11","5","2","4","1","2","0","0","3","4","0","0","0","0","0"
"2011-12-26","26966","Dwight Howard","1768","dwight-howard","13","Orlando","1","Houston","H","","Western","","W","Y","","10","37","21","9","15","0","0","3","5","7","3","0","3","2","2","2"
"2011-12-26","26966","Hedo Turkoglu","3917","hedo-turkoglu","13","Orlando","1","Houston","H","","Western","","W","Y","","11","35","23","10","14","3","4","0","0","6","4","0","0","1","3","1"
